Mixture	B.cell	Dendritic.cell	Macrophage	Monocyte	Neutrophil	NK.cell	T.cell	Basophil	P-value	Correlation	RMSE
Sim183	0	0.159019173237372	0.137184190729459	0.0550216528434291	0.168376639054506	0.168199986277504	0.158036750940179	0.154161606917551	0	0.0289774383038628	1.21508411468862
Sim184	0	0	0.323530499362641	0	0.0864633952656332	0	0.314139966089332	0.275866139282394	0	0.09135881614725	1.16085162476885
Sim185	0.0333917692248661	0.168198822825719	0.100633443172504	0	0.184431317174634	0	0.310181372073598	0.203163275528679	0	0.23058607568471	1.08143352428107
Sim186	0.100388118962943	0.270576813811174	0.0558473063406605	0	0.11524134874816	0.319073366068765	0.138873046068297	0	0	0.0240724521964545	1.27462169090961
Sim187	0.281854503235609	0.0217098823410902	0.0457167994910762	0.252109766740568	0.0952093393039145	0.303399708887742	0	0	0	0.208402523651307	1.15098526701917
Sim188	0.19682823091162	0	0	0.0968206652191763	0.174257937615147	0.27576145433029	0.114435474217503	0.141896237706264	0	0.224081744157506	1.10498115975351
Sim189	0	0.214727364187794	0	0.0670416285957564	0	0	0.491856240813118	0.226374766403332	0	0.192588875214022	1.09899191181468
Sim190	0.121505527682828	0.0525987845416372	0.477871074941915	0.0326647211706844	0	0.180801109924867	0.0195631670489621	0.114995614689107	0	0.0867770283349552	1.21090944518857
Sim191	0	0.30080754752745	0	0.0816899328044109	0	0.00153772927334887	0.286291612565918	0.329673177828872	0	0.194926149267659	1.08456314724037
Sim192	0	0	0.0110433147756678	0.0493303953506877	0	0.152901144259348	0.378362136827303	0.408363008786993	0	0.252447262392413	1.04986104208158
Sim193	0.251468831926567	0.343632647952042	0.0963080860245396	0	0	0	0.0646279199805217	0.243962514116329	0	0.141496620427313	1.12749714676699
Sim194	0	0.106245948735865	0.072679445102099	0	0.0776866056309702	0	0.114081416280322	0.629306584250743	0	0.392840519968274	0.986592798157739
Sim195	0.0813082894309689	0	0.0734129333681733	0.144088711404874	0.11638240291958	0	0.373022134435108	0.211785528441296	0	0.262881676166824	1.05701045971101
Sim196	0	0	0.0408783930093127	0.0678158877409108	0	0.0266406973851564	0.501917756914189	0.362747264950431	0	0.0713846557597003	1.1555066273894
Sim197	0	0.0988920091614735	0	0.287870796439369	0	0	0.282340049263806	0.330897145135352	0	0.128546944158196	1.13274077162807
Sim198	0.204621924834436	0	0.0837051029592161	0.341649036305636	0.016202037133504	0	0	0.353821898767209	0	0.172420661843629	1.12519209413049
Sim199	0	0.0635495956271544	0.267927848503808	0.0947732373798669	0.00618042843119803	0.567568890057973	0	0	0	0.0414118120678544	1.32424823336362
Sim200	0.492138223106007	0	0	0.135642363002507	0	0.0803163264123097	0	0.291903087479176	0	0.181670967221523	1.10453846939786
Sim201	0	0.0297287411305782	0	0.0403975930248064	0.100356773648304	0.183941627331302	0.0508328298622525	0.594742435002756	0	0.357886763659243	1.01342039072746
Sim202	0.342536292477241	0.223975004568979	0.188887228183231	0	0.072969170014194	0.171632304756355	0	0	0	0.173341862845106	1.16245140184449
Sim203	0	0.167463367428141	0.0420763989344322	0	0	0.0298235572128429	0.323680528365893	0.436956148058691	0	0.324448623392503	0.997438393467993
Sim204	0	0	0.131838919057931	0.36014817949928	0.0497144779434416	0.260671100368682	0.197627323130666	0	0	0.242615696633315	1.13216955060965
Sim205	0.616173958903496	0	0.175862070899785	0.155989420384402	0	0	0	0.0519745498123174	0	0.123095551878577	1.1895459831824
Sim206	0.214492049291302	0.0465268330016166	0.0952976926041579	0.161644365282021	0	0.109976054435864	0	0.372063005385038	0	0.0770667474492675	1.16220723045907
Sim207	0.142189674373092	0	0	0.248287115856891	0	0.274532541073972	0.101467376422098	0.233523292273947	0	0.169201712802898	1.12927697307394
Sim208	0.189128166889929	0.158968005488287	0	0.241483092944647	0	0.314820184169704	0	0.0956005505074323	0	0.127959564440052	1.18667487385583
Sim209	0.0529710490621654	0.249972273292049	0	0.187178099535246	0	0	0.299935624172911	0.209942953937629	0	0.0497783527103696	1.18742654873874
Sim210	0.0937623072357726	0	0.210694901236916	0	0	0	0.550147043792512	0.145395747734799	0	0.112844177588867	1.16482400692915
Sim211	0	0	0.0398997448647396	0.120036943678102	0.176008329285556	0.481872960322273	0.0483933395012525	0.133788682348076	0	0.214573404452289	1.13863404102527
Sim212	0.0569748057212731	0	0	0.154329051959552	0.423765602242399	0.144959117706526	0.191267596265159	0.0287038261050916	0	0.0635374310802626	1.25152368172179
Sim213	0.0483715035579644	0	0.0976192927934401	0	0.43694808666307	0.153861704783101	0.263199412202424	0	0	0.255068897365602	1.12034855731307
Sim214	0.394555694847907	0	0	0.0179629103947558	0.065162085663467	0	0.199674749139114	0.322644559954756	0	0.222753826754856	1.07414193641294
Sim215	0	0	0.0231031861231953	0	0.052302668003546	0.0779218410340086	0.496722054766276	0.349950250072974	0	0.21432271782846	1.0773573293946
Sim216	0	0.0178157679911101	0.198717448098858	0.00937164220831702	0.0605750890187463	0	0.402482849552056	0.311037203130913	0	0.219959505400164	1.07190038451478
Sim217	0.0061695923174836	0.121143359142681	0	0.0209474428121598	0.248827445264462	0.199231497721028	0.109947067235629	0.293733595506556	0	0.174089207285197	1.13126512072713
Sim218	0	0	0.0842868776322644	0.206100850764086	0	0.0372179429643248	0.375282595132942	0.297111733506384	0	-0.0018874602906482	1.2052870798513
Sim219	0.530543836712027	0.0887930897184045	0	0.103770995070168	0	0.0279997665162464	0.00954938248443439	0.23934292949872	0	0.226473296336383	1.08014342007499
Sim220	0	0.131787461552878	0.076801132801149	0.114639474126796	0.0659496135640605	0.41407319140399	0.196749126551126	0	0	0.0962394003552258	1.24536682965537
Sim221	0	0.122625987742438	0.091694263520157	0	0.276322241059481	0.201429685352355	0.258983264365624	0.0489445579599452	0	0.238674039431964	1.10741330813208
Sim222	0	0.52084398991466	0	0.0692787514478965	0.0324380336888459	0.0835020487777278	0	0.29393717617087	0	0.275408874471666	1.05106302529634
Sim223	0.0866255915241426	0	0.097010158363392	0.166393285357011	0.0257148731415831	0	0.30574240039104	0.318513691222832	0	0.0549359768071984	1.17067722045414
Sim224	0	0.259725429471949	0	0.0634342338702098	0.173132384809943	0.0960475890763629	0.165265052154722	0.242395310616814	0	0.12675652664587	1.14777554639329
Sim225	0.261489551126566	0	0.0577263007279094	0	0.0370695417724171	0.234585261329632	0	0.409129345043476	0	0.213352139133306	1.08351749100132
Sim226	0.258373790437834	0	0.457222973428795	0	0	0.0111260431414984	0.187990717115479	0.0852864758763939	0	0.184650512578605	1.13956496554755
Sim227	0.281955922857495	0.0358985796510941	0	0	0.260208058322561	0.181519418941692	0	0.240418020227158	0	0.298060461072781	1.04994878755563
Sim228	0	0.112201755218314	0.283217819845566	0	0	0	0.45389557216881	0.150684852767311	0	0.17205093295168	1.12254806215002
Sim229	0.445697832043824	0.0406233680523107	0.0934002424375017	0.115052081617543	0.219687067781202	0.0855394080676193	0	0	0	-0.0122871183243641	1.27756687667705
Sim230	0.31658045787489	0.0898083924407062	0.176048254487757	0.042339752216166	0.17604844607647	0.199174696904011	0	0	0	0.240260852892013	1.11180989700668
Sim231	0	0.198663800088349	0	0.0761399390058011	0.107960303111764	0	0.247674392056637	0.369561565737448	0	0.126274350581018	1.13581920639707
Sim232	0	0.0476450716752402	0.147751779966922	0.0628644493679378	0	0	0.457702331786115	0.284036367203785	0	0.19500310074264	1.08563184181561
Sim233	0.127414749014203	0	0.190388753141591	0	0.0582142304706816	0.241993253862977	0.0335100852981698	0.348478928212378	0	0.298867217398415	1.03154317144314
Sim234	0.223036437360407	0.111695019868848	0	0.298801626931727	0.141767465534203	0.224699450304815	0	0	0	0.19539940377553	1.15255082975804
Sim235	0.0355242247703818	0	0	0.265949649763211	0	0.09882442049474	0.315491310221518	0.284210394750149	0	0.226510408313729	1.07562049709566
Sim236	0	0.108981066080722	0	0.143885010879448	0	0.275901037412514	0.112256852903604	0.358976032723712	0	0.0998104620451158	1.15433420218589
Sim237	0.257250675968637	0.107723094904945	0	0.225709507508641	0	0.173396360872911	0	0.235920360744866	0	0.166317812639327	1.12158825018876
Sim238	0.128478790066053	0.00721258715744177	0	0.0259772202716473	0	0.132489930304698	0.256851157195126	0.448990315005034	0	0.00350256488149302	1.19434675490664
Sim239	0	0.186345701786311	0	0.13390981519645	0	0.0595388045724405	0.208628579840425	0.411577098604374	0	0.0727540119789025	1.15493483882645
Sim240	0.12779220622691	0.215336367228771	0	0	0.0873159281016412	0.0646517696897512	0.396235975547651	0.108667753205276	0	0.207639064111969	1.11314309897008
Sim241	0.0078806520129642	0.131129399329873	0.323820398400656	0	0	0	0.444528746427258	0.0926408038292491	0	0.186919002934306	1.12798043312341
Sim242	0	0.506331619140589	0.328131113531082	0.154652367951241	0	0	0.010884899377088	0	0	0.0231077019373178	1.28685289518222
Sim243	0.258324332080303	0.0127762769453255	0	0.215100634446137	0.201692223065177	0.312106533463057	0	0	0	0.0493773980009482	1.2552570041148
Sim244	0	0.0300872426939001	0	0	0	0.310381076060045	0.298181846725047	0.361349834521007	0	0.0034304331749111	1.21611209833193
Sim245	0.0489168762179413	0.0556309638297272	0	0.118266987100768	0.0345034470748066	0.0458041222489251	0.430921321858757	0.265956281669075	0	0.0380234706181285	1.18538173927309
Sim246	0.114359512545441	0	0.041661921173944	0	0.238462887850769	0.121530296100042	0.483985382329805	0	0	0.212314651162412	1.14074328737044
Sim247	0.185462200074841	0	0	0.254554318820754	0.199776948430913	0	0.360206532673492	0	0	0.18919541989779	1.15004549367864
Sim248	0.174777364636907	0.340666953331192	0	0	0.388150515469786	0.0964051665621158	0	0	0	0.232364345293481	1.13411757511165
Sim249	0.0965427694481774	0.048812363877549	0.191417937841275	0	0	0.195737175084201	0.106113868135088	0.36137588561371	0	0.199345150611725	1.08627007700473
Sim250	0.0501613408113183	0.312339057493719	0	0.0799763572754403	0	0.334811601366101	0	0.222711643053422	0	0.241008297624984	1.08508682581987
Sim251	0	0.0416784511867792	0.173744926440644	0	0.0338049042339145	0.137853185587026	0.252788680734412	0.360129851817225	0	0.194350450059843	1.08689049845109
Sim252	0.242039944946065	0.181726678239916	0	0.0423817507113968	0.325140267179442	0.0360952675747846	0.0645582743975387	0.108057816950857	0	0.19526784746502	1.13524754633822
Sim253	0.392225478213968	0.19577410450237	0	0.0385744465238004	0.094398522715628	0.147577460097465	0	0.13144998794677	0	0.197788896744574	1.11487101577094
Sim254	0.22657400684731	0.0115211479183422	0.0763329632083331	0.111628225096153	0.0303285443636908	0	0.327355884635624	0.216259227930547	0	0.120303318370423	1.14145590309704
Sim255	0	0	0.0134840611127604	0.160154786169811	0	0.0354385744613302	0.394489152920843	0.396433425335255	0	0.078960427497292	1.15219604178143
Sim256	0	0.191676413008043	0.316548458982883	0	0	0.435356163434796	0	0.056418964574278	0	0.233456850694706	1.14358079315147
Sim257	0.369219085409202	0.122381325289164	0	0	0.172373347451266	0.304710252390011	0	0.0313159894603578	0	0.216753411196433	1.13437940487549
Sim258	0.369883033917734	0.236840348586536	0	0.231933909064481	0	0.0789649549459463	0	0.0823777534853018	0	0.180274904614481	1.14171690401844
Sim259	0.068705923475995	0.209045817941281	0.0395769631790083	0	0.28963514412691	0.210432363465067	0.071391288949588	0.111212498862151	0	0.267602284075828	1.08049305161152
Sim260	0.368524831754699	0	0.0387930985270826	0.126531562799767	0.0203368071627247	0	0.278119004533752	0.167694695221975	0	0.213776812928024	1.09485626579663
Sim261	0.0381821576174095	0.352590359516406	0.00943705453907695	0.0329264686966212	0	0	0.514426766272593	0.0524371933578933	0	0.190618919743612	1.15017300745974
Sim262	0.247558489069082	0	0	0	0.095102790791537	0.478749393162991	0	0.17858932697639	0	0.229106042312228	1.12159739817
Sim263	0.312253195059401	0.0116618017865013	0	0.0942848711414179	0.190074657764116	0.391725474248563	0	0	0	0.165932228009375	1.18695053562667
Sim264	0	0	0	0.191604547929521	0.282033479355519	0.0399482359781222	0.375179434663069	0.111234302073769	0	0.204093499634862	1.126441090358
Sim265	0	0.0967112785527776	0.116670775524395	0.0498033834559599	0	0.0364827482993005	0.274172448038617	0.426159366128951	0	0.0515775470965296	1.16300908194607
Sim266	0.129179720712397	0	0	0.297646251110203	0.0361453089335009	0	0.412685255176403	0.124343464067497	0	0.170579831360031	1.13545200140426
Sim267	0.227957781307253	0.156986132458079	0.132291564790521	0.0361750741730415	0.105880089782691	0.118219332292445	0	0.222490025195969	0	0.0791727886885541	1.17098644108591
Sim268	0	0.247392130711246	0.0708067373191116	0.0832067075243325	0	0	0.067483778296296	0.531110646149014	0	0.321404531365428	1.01544241799325
Sim269	0.419519521546872	0.138164402341892	0	0	0.028001187356076	0.0755665834058417	0	0.338748305349319	0	0.297595314569695	1.02379832707505
Sim270	0.0745791428972261	0	0.0215454839082543	0	0	0.252374796995032	0.286083093553097	0.365417482646391	0	0.0440174278709414	1.18432426817121
Sim271	0	0.0524453549500755	0.000506145332313956	0.0657913702131838	0.203446159870368	0.0909487016554563	0.586862267978603	0	0	0.201690376593738	1.15004199267503
Sim272	0.142185973722908	0.0521561698936034	0.259883392407765	0.072435374272006	0	0.209674743260706	0	0.263664346443012	0	0.140918243705413	1.13732392092008
Sim273	0	0	0.190935142266532	0.116121784506113	0.0538669172886232	0.16628728877673	0.472788867162002	0	0	0.167767114269028	1.17407510387744
Sim274	0.470123171768148	0.167765271237892	0.00615794410824171	0	0.235810987718112	0.120142625167607	0	0	0	0.210077438731168	1.1371647075527
Sim275	0	0.226340539453934	0	0.0725550736531298	0.127545012426573	0.0385937036939028	0	0.53496567077246	0	0.354535001623625	1.01470999219588
Sim276	0.0721904336988259	0.291074956548183	0.0717728497207132	0.0424421699968915	0.056491687896743	0.123379558579492	0.00191496617689737	0.340733377382255	0	0.171756940731116	1.10638959211774
Sim277	0	0.38729949913067	0	0.184470448442895	0	0.428230052426435	0	0	0	0.0801341512201249	1.27004957278539
Sim278	0	0.297909762827328	0	0.134484600444734	0	0.00499039919556238	0.185468628293417	0.37714660923896	0	-0.0115595716447798	1.20544687893314
Sim279	0	0.247341179356292	0.0872165365831691	0.0969741480514191	0.0555855954635708	0.144310150933	0.136815877372291	0.231756512240259	0	0.224803833530847	1.07875634565511
Sim280	0	0.00795474733245819	0	0.0365128143605201	0.0826222876349844	0.236848891895764	0.541351603352731	0.0947096554235419	0	0.144100071420201	1.17908068242831
Sim281	0	0.300297997380835	0.139245301319966	0.0737383676056963	0.232723210409315	0	0	0.253995123284188	0	0.295215438073848	1.05673293687743
Sim282	0.336294872637949	0.0373162322080794	0.0361773553822458	0	0	0.290959645261852	0	0.299251894509874	0	0.255667804063158	1.06305726288753
Sim283	0.119368256501915	0.040242549968963	0.265041290612231	0	0	0.211015873676509	0	0.364332029240382	0	0.0999185367922914	1.15462071645179
Sim284	0.0585166642216579	0	0.071895456679756	0	0.175417160732501	0.148056995402882	0.124444148831319	0.421669574131884	0	0.332156809364655	1.01854537618487
Sim285	0	0	0.0204996983570804	0.204727769879207	0.24552336908774	0	0.529249162675973	0	0	0.219290470210455	1.13266505018497
Sim286	0	0.124992732441367	0.0555502373454651	0.0309874138702949	0	0.0685160010241	0.245492028848737	0.474461586470036	0	0.167778476080804	1.09758879088386
Sim287	0.359600657641008	0.00894210301689025	0.0852277825969227	0.215715722401786	0.235724652530015	0.0947890818133788	0	0	0	0.244392526490465	1.1121494305233
Sim288	0.032611069504845	0.114089999093173	0.0218675821231725	0.0900389556457813	0.270061843957515	0.0315339839843009	0.232652557582406	0.207144008108806	0	0.204203672544503	1.11350001343636
Sim289	0.207098294970781	0	0	0.355547120692573	0.0775183197979466	0.244557307552886	0.115278956985813	0	0	0.149898504754698	1.19266455795056
Sim290	0	0	0.00443110820433297	0.0979226355610481	0	0.178672828442965	0.46338574357694	0.255587684214714	0	0.186927171020358	1.10738145367907
Sim291	0.186205459683776	0	0	0	0	0.079402563404532	0.443830518448346	0.290561458463346	0	0.0668369438391454	1.17042920967809
Sim292	0.202324700367662	0.296699330309506	0.00777263192826596	0	0	0.200859358631615	0	0.292343978762951	0	0.153682088862533	1.11947660350366
Sim293	0	0.288081157069242	0.1325748675627	0	0	0.0851529518630174	0.235537748243553	0.258653275261488	0	0.169873612855164	1.10513074894913
Sim294	0.200063059690211	0	0.218080398896609	0	0	0.01930713220846	0.354664810584812	0.207884598619909	0	0.222633275728267	1.0791542749232
Sim295	0.172716816376334	0.169577378844548	0.256568581059506	0	0	0	0.1236827203382	0.277454503381412	0	0.254955044059448	1.05119711985401
Sim296	0.554869823502246	0.213371645411547	0	0	0.121417122471713	0.0559531354755367	0	0.0543882731389568	0	0.252148637467585	1.09733097538064
Sim297	0.65787762230956	0.126028817775504	0	0.0979222698410946	0.0422484035667502	0.0759228865070907	0	0	0	0.167934698504258	1.17797528572808
Sim298	0	0.0725341085057805	0.0598820653265821	0.204979399613645	0	0	0.449453303774698	0.213151122779294	0	0.11845356186015	1.14543620854717
Sim299	0.124869960309261	0.34654457553188	0	0	0.00920525577558207	0	0.0467683575940362	0.47261185078924	0	0.342602466423824	0.99467450621772
Sim300	0	0.317586553776884	0	0	0	0	0.414696690760404	0.267716755462712	0	-0.0284174535529533	1.22345987172162
Sim301	0	0.201126341053372	0.337503085570614	0.0357441796824187	0.0212205370095135	0.00658241263626179	0.39782344404782	0	0	-0.00541789824494186	1.27924383161774
Sim302	0	0.32611323314486	0.00369401438676787	0.127526197520221	0.0276872720017048	0.113390497175979	0	0.401588785770468	0	0.131899355298974	1.13352483584759
Sim303	0.0107289074891179	0.338464001688054	0.0791064439449936	0	0	0.0241408262621235	0.0699862494831883	0.477573571132522	0	0.0471932125081645	1.17565364648707
Sim304	0.300282237028522	0	0	0.265795303973184	0.146214467635873	0.287707991362421	0	0	0	-0.0237405763783403	1.30278285784057
Sim305	0.266986963720745	0	0.308564257134166	0.191359772198138	0	0.00373430707196145	0.0111310729492195	0.21822362692577	0	0.0859841922442598	1.18142195071047
Sim306	0	0	0	0	0.0112960303366073	0.168403773173864	0.433459237935708	0.386840958553821	0	0.313488388898675	1.01367286431876
Sim307	0.313033306342978	0.217829112634004	0	0.0778763626095643	0.0465482072449114	0.0135389111014596	0	0.331174100067083	0	0.235341560170938	1.06612641680889
Sim308	0	0.0308610320260875	0	0.233117765525979	0	0.0413906669007847	0.426540195925349	0.2680903396218	0	0.1860482920508	1.09946950371195
Sim309	0.252621737300825	0.255202473910273	0.0743879503782949	0	0.0806037789984244	0.226805147480357	0	0.110378911931826	0	0.215100657526076	1.10902561037048
Sim310	0.070492112435126	0.158556992055078	0.0457907926993478	0	0	0.360085369346944	0	0.365074733463505	0	0.204874238988487	1.09558676271161
Sim311	0.186325571294144	0	0.194293357890914	0.137916966398134	0.00301516683632897	0	0.229056439034923	0.249392498545556	0	-0.0214300439947586	1.22046923073617
Sim312	0	0.101667785573672	0.397867136588707	0	0.0717592822767504	0.0593112204343622	0.253690324310365	0.115704250816144	0	0.164968378115185	1.1392538239598
Sim313	0	0.0829277727747423	0	0.10843270183289	0.0604749570904503	0.299585760574986	0	0.448578807726932	0	0.328081905517631	1.01876173892434
Sim314	0.391023010896882	0	0.0339208730193383	0	0.195837857830447	0.277078890599749	0	0.102139367653584	0	0.205944602983885	1.12580315214825
Sim315	0.180245450631707	0	0	0.384447980878968	0	0	0.177160273523319	0.258146294966007	0	0.224928754297062	1.08748924617554
Sim316	0.522099320037841	0	0.0574869590112623	0	0.196040116563065	0.103433684716359	0	0.120939919671473	0	0.173125928738217	1.13779018225058
Sim317	0.389304906437976	0	0.344414250861025	0.0621062661682885	0	0	0	0.204174576532711	0	0.0879893285236993	1.1769547952817
Sim318	0.0654881971546361	0.243314411488321	0	0	0.0432405164512184	0	0.165498672057184	0.482458202848641	0	0.337629293701415	0.997957263758824
Sim319	0.451634256225329	0.0766091966448318	0	0.100733346389527	0	0.251154378444519	0	0.119868822295793	0	0.211569783240486	1.12078237507848
Sim320	0.0138503803480101	0.0787267991870156	0.185713981880294	0.132837608219802	0	0.0918002259843164	0.232808799208748	0.264262205171813	0	0.160713650743867	1.11330975529605
Sim321	0	0.0949152693087384	0.183154608685046	0	0.118920233253677	0.273862729123024	0	0.329147159629515	0	0.158530647412505	1.1311178655879
Sim322	0.199678748628637	0.0269741316678149	0.215289044667283	0	0.274736682997785	0.0346383349339509	0.0397547449827071	0.208928312121822	0	0.137471098909538	1.16165374891772
Sim323	0	0	0	0.153100734092237	0	0	0.322712194918458	0.524187070989305	0	0.182345923198303	1.0992647266823
Sim324	0.417536811469107	0.0689338724363951	0	0.10362431190992	0.108171927944605	0	0.179680730896813	0.12205234534316	0	0.170477403506167	1.13238377373665
Sim325	0.16926818988418	0.305808054958334	0.179162292563733	0	0.212380854968416	0.133380607625337	0	0	0	0.126885075707002	1.18790954395186
Sim326	0.456879478325116	0	0	0.298878260793889	0.130907369545951	0.113334891335043	0	0	0	0.190235618230904	1.15534061620146
Sim327	0	0.253880231171558	0.0592381497231616	0	0.0197138757164424	0.13848282368983	0.153209926925143	0.375474992773865	0	0.10839639393076	1.1354604178187
Sim328	0.0957539631973167	0.0688060171155962	0.0632593975774261	0	0.16275886623993	0.122321347962837	0.281781111707317	0.205319296199577	0	0.197848368440013	1.10217502336333
Sim329	0.0279991642777555	0.3258104653609	0.244322192152037	0	0.107518344975093	0	0.0160871535996795	0.278262679634536	0	-0.00247832566185833	1.22542784223185
Sim330	0	0.543453640151909	0.0101485636386898	0.0924355497903096	0	0.10935087869149	0.0438349448675422	0.20077642286006	0	0.162897165808552	1.13538617560114
Sim331	0.116532745070352	0	0.236787204158955	0	0.125252900797677	0.125694183248487	0.123024694205852	0.272708272518677	0	0.0566865435638908	1.18513179231487
Sim332	0.0524018171622871	0.0667831810925957	0.122046850007898	0	0	0.337812353308007	0.292873147070415	0.128082651358798	0	0.126738363992956	1.1845826400846
Sim333	0.276690047105743	0.179559389169702	0.0732647796184703	0.171154511697675	0.0872226037717866	0.105118146264402	0	0.106990522372222	0	0.239045292310491	1.08945199865053
Sim334	0	0	0	0.235802683951283	0	0.0784606770741155	0.574331243188918	0.111405395785683	0	0.0987381710827232	1.19241428786855
Sim335	0.554252229091069	0	0	0	0.0659929094983664	0	0.340608479848469	0.0391463815620957	0	0.229954529492813	1.12664049300311
Sim336	0.190979575164548	0.16691425997271	0	0.0830917258201257	0.135682745807808	0.108640678505559	0.187900502602988	0.126790512126261	0	0.229762489923611	1.09078765654938
Sim337	0.188997222730718	0.243981202671293	0.0915462576222124	0.047942287186871	0.302211358440522	0.125321671348384	0	0	0	0.20276279351656	1.14062950016501
Sim338	0	0.205382662046459	0	0.0882693186473485	0	0.0572533670450475	0.304168681781987	0.344925970479158	0	0.117741347837802	1.12792354830618
Sim339	0.399744547819822	0.0700407296402493	0	0.173793824610085	0	0	0.19043132167819	0.165989576251653	0	0.0421440126268446	1.20347691926638
Sim340	0	0.0902750917889207	0	0	0	0.326053966259803	0.277736296111696	0.30593464583958	0	0.0319014336580339	1.20595157897041
Sim341	0.227407326534956	0.207737660443337	0.260877042938344	0	0	0.00258020008679035	0	0.301397769996572	0	0.0634324762869419	1.17059530728726
Sim342	0.17193454446006	0.140385236779075	0	0.213657000842451	0.14471348807928	0	0.213311788750746	0.115997941088388	0	0.175031595910383	1.13098508473547
Sim343	0.242974298190432	0.0267771428926853	0	0.111054033674938	0.0679393569183632	0.136116416966844	0	0.415138751356738	0	0.123925632672314	1.14073659864536
Sim344	0	0.0160864544105772	0.126257668720706	0.141561542681434	0	0	0.400978437990445	0.315115896196838	0	0.179932696536579	1.09438062871332
Sim345	0	0	0	0.160169314733085	0.0705406979301833	0.155292278520404	0.373261196032557	0.24073651278377	0	-0.0291362447038223	1.2361533021147
Sim346	0.235176578335738	0.356899804703104	0	0	0.104890780427152	0.0975401856318839	0	0.205492650902122	0	0.177393421868931	1.11697963507625
Sim347	0.156216681065389	0	0	0.419507559720192	0.00883888331913851	0.135408475387915	0.0930764931394144	0.186951907367951	0	0.0212544467859054	1.23177378097745
Sim348	0.195423121047917	0	0.0658273570009265	0.0826131057882228	0	0.200642088226245	0.063100336106761	0.392393991829928	0	0.0687858532831682	1.16524560367768
Sim349	0	0.209297678152641	0.083066980229759	0	0.266586427267378	0.0486134948513888	0	0.392435419498834	0	0.31964531261241	1.0479343303424
Sim350	0.206695071076381	0	0	0.231630355230677	0.0289986542918937	0.144559456934488	0.0586531120139747	0.329463350452586	0	0.213427110392381	1.0854892954291
Sim351	0	0.0968336626371304	0.150159691725301	0.0472906320503273	0.211630814434997	0.205586646842899	0.277336155647646	0.0111623966616989	0	0.189686313471801	1.14563100930109
Sim352	0.629713854482514	0	0	0	0	0	0.265051251834765	0.105234893682721	0	0.196533772939469	1.13666921163728
Sim353	0	0.128950302959678	0	0	0	0	0.652926420230652	0.21812327680967	0	0.085737970873429	1.17518392781006
Sim354	0	0.08586608502514	0.14484795106578	0.0925026224714669	0	0.118543528406555	0.40990993316488	0.148329879866177	0	0.218549588273736	1.09603238314838
Sim355	0.257039837149851	0	0.146539300463538	0.0497061938331155	0	0.0238758728894442	0.262737328098085	0.260101467565966	0	0.25389418663298	1.05188691391748
Sim356	0	0.12815638825207	0.10198735430815	0.185846159278602	0.254407638290954	0.329602459870224	0	0	0	0.234441523615313	1.13033646948089
Sim357	0	0	0.249372273873182	0.200490917737084	0.0736234463026524	0.0385356922133129	0.437977669873769	0	0	0.200673671084088	1.14242560148151
Sim358	0.039871644480065	0.169943248101635	0	0.114725226137598	0	0.256210553458657	0.0622826442049372	0.356966683617109	0	0.306794653609334	1.02153994924028
Sim359	0	0.113720155746729	0.294289792378076	0	0.0897356400974021	0	0.335301640946036	0.166952770831758	0	0.215931197248744	1.09092503135255
Sim360	0.133291731736581	0.035122644226429	0.123790571620552	0.233835328482992	0.134715315072195	0.149758796494857	0	0.189485612366394	0	0.268137553853594	1.0680135696529
Sim361	0.189879718802107	0.0925108365999131	0	0.0913559602499497	0.0899165236901722	0.201461554290746	0.140478543954524	0.194396862412587	0	0.177036540059468	1.11778487935336
Sim362	0.57469552267958	0	0	0.280553531928929	0.032737381169698	0.112013564221793	0	0	0	0.21069927401567	1.14919544237487
Sim363	0.277934913621534	0	0.0844299180065526	0.0693925203274975	0	0.0460377767975243	0.315031249518213	0.207173621728679	0	0.0843854210141167	1.16618892092972
Sim364	0	0.146585715928768	0	0.17872787103011	0.0632287244119275	0.171325838322936	0.197341451758274	0.242790398547984	0	0.243279084705151	1.06891259841325
Sim365	0	0.0403345376408813	0.143846376877399	0.317704865043729	0.0514081993695998	0	0.0488672888402825	0.397838732228109	0	0.160192030694507	1.14208597518319
Sim366	0	0.233890298177189	0.0847596875985799	0	0	0.183928829158131	0.180656513513871	0.316764671552229	0	0.160337035586658	1.10861749093497
Sim367	0.439703128821777	0	0	0	0	0.122769527521728	0.203927078485658	0.233600265170837	0	0.0326929868253741	1.2030665557402
Sim368	0.293963961902026	0.377012368028617	0.139133741875238	0.131842155049472	0	0	0	0.0580477731446462	0	0.0380218111723319	1.239193731951
Sim369	0.0320171512302274	0	0.497341287042575	0.0314450458596848	0	0.133753189830187	0.189843599296135	0.115599726741191	0	0.170015540005131	1.15333025041924
Sim370	0.369504853411431	0.0662638321075911	0	0.111836611188225	0	0.0539805591976378	0	0.398414144095115	0	0.055100879724129	1.17058890745777
Sim371	0.316676318846732	0	0	0.0331579204408325	0.0429873729671019	0	0.388994686639875	0.218183701105458	0	0.243635084759543	1.07009387008149
Sim372	0	0.219598236226796	0	0.328013202166726	0	0.310171966201123	0.0240302831341707	0.118186312271184	0	0.211806538520641	1.12962728296583
Sim373	0.113154869758915	0.106346778561102	0.189447285385841	0	0.0630295629294143	0.287001033291291	0.130607226014613	0.110413244058824	0	0.168688472315905	1.14487036868435
