betasim	betahat	difs	Method
0.287540029139075	0.125833109164904	-0.161706919974171	EPIC
0.221988282573743	0.0823560458135279	-0.139632236760215	EPIC
0.218003941282465	0.0729905855765554	-0.14501335570591	EPIC
0.241847482432639	0.054333778467729	-0.18751370396491	EPIC
0.180179350644227	0.113592819989132	-0.0665865306550948	EPIC
0.18930326439187	0.0333505393495214	-0.155952725042349	EPIC
0	0.0522438604426837	0.0522438604426837	EPIC
0.146963423079597	0.000202874645032657	-0.146760548434564	EPIC
0	2.19752314071708e-09	2.19752314071708e-09	EPIC
0.152832582867415	0.0245059634982737	-0.128326619369141	EPIC
0.21400323185555	0.00284720114802644	-0.211156030707524	EPIC
0	3.80526386041926e-06	3.80526386041926e-06	EPIC
0.16310555538249	0.031883201324349	-0.131222354058141	EPIC
0	1.01110090463322e-08	1.01110090463322e-08	EPIC
0.171085403395213	2.56455606296747e-07	-0.171085146939607	EPIC
0	2.73312172714621e-07	2.73312172714621e-07	EPIC
0.113084376798685	3.18607422984296e-07	-0.113084058191262	EPIC
0.319673938169581	0.110642263273694	-0.209031674895887	EPIC
0	6.86129864225542e-07	6.86129864225542e-07	EPIC
0	5.38543438108265e-08	5.38543438108265e-08	EPIC
0.288371152958136	0.13291002571595	-0.155461127242186	EPIC
0	0.0613261446216713	0.0613261446216713	EPIC
0.330267932516374	0.134199790987968	-0.196068141528406	EPIC
0	9.59500802715893e-08	9.59500802715893e-08	EPIC
0	0.000323653273865142	0.000323653273865142	EPIC
0.429444768609395	0.181479063864471	-0.247965704744924	EPIC
0	3.26069826550652e-06	3.26069826550652e-06	EPIC
0.480753638620169	0.134370962673557	-0.346382675946612	EPIC
0	0.0525676394126614	0.0525676394126614	EPIC
0.377470806405911	0.077283226969499	-0.300187579436412	EPIC
0.129609634318653	4.7373517761836e-07	-0.129609160583475	EPIC
0.301941192700574	0.165594456522222	-0.136346736178352	EPIC
0	2.31107511393718e-06	2.31107511393718e-06	EPIC
0	0.101556193691681	0.101556193691681	EPIC
0.23114627583819	0.093786397239721	-0.137359878598469	EPIC
0.21942178204817	2.25984789958041e-06	-0.21941952220027	EPIC
0.136313730761402	0.134590779204041	-0.00172295155736135	EPIC
0.357257351100874	0.170940429664755	-0.186316921436119	EPIC
0.212647607529496	0.119093324533279	-0.0935542829962167	EPIC
0	2.00848740236675e-09	2.00848740236675e-09	EPIC
