betasim	betahat	difs	Method
0	1.55877691603143e-06	1.55877691603143e-06	EPIC
0	0.167539330859076	0.167539330859076	EPIC
0.21685226127818	0.152665214218731	-0.0641870470594492	EPIC
0.235190264976636	0.28675475085935	0.0515644858827135	EPIC
0	6.14564606854187e-05	6.14564606854187e-05	EPIC
0.117983230834814	0.000667796116963238	-0.117315434717851	EPIC
0	0.181611710503999	0.181611710503999	EPIC
0	0.0690042900954753	0.0690042900954753	EPIC
0.362076229299889	0.146912598044472	-0.215163631255417	EPIC
0	0.0849111936459902	0.0849111936459902	EPIC
0	4.00100026385772e-07	4.00100026385772e-07	EPIC
0.253717300968647	0.099526699878626	-0.154190601090021	EPIC
0	0.221063480071837	0.221063480071837	EPIC
0.182689736187229	0.0291183977097659	-0.153571338477463	EPIC
0.419092182539182	0.256978738818057	-0.162113443721125	EPIC
0.216387301046758	0.209185352129786	-0.00720194891697248	EPIC
0	1.62395681691291e-05	1.62395681691291e-05	EPIC
0	0.0380281514770224	0.0380281514770224	EPIC
0.26809346441159	0.176611305964771	-0.0914821584468186	EPIC
0	0.0202939611035296	0.0202939611035296	EPIC
0	0.0169263841559973	0.0169263841559973	EPIC
0.350858376168977	0.142972726831704	-0.207885649337273	EPIC
0	2.8000658761554e-06	2.8000658761554e-06	EPIC
0.107364096820563	0.146607771133219	0.0392436743126564	EPIC
0.14800771997537	0.0396677208360227	-0.108339999139347	EPIC
0.319774128798814	0.121453517288624	-0.19832061151019	EPIC
0	0.028119781847069	0.028119781847069	EPIC
0	8.90234486330112e-08	8.90234486330112e-08	EPIC
0	0.0383053718114597	0.0383053718114597	EPIC
0.302540928827036	0.350040552366457	0.0474996235394215	EPIC
0	0.0382594598481975	0.0382594598481975	EPIC
0.3911341371352	0.162777423322191	-0.228356713813009	EPIC
0	0.000119700925656127	0.000119700925656127	EPIC
0	0.0374014049412903	0.0374014049412903	EPIC
0	0.161381901524018	0.161381901524018	EPIC
0	0.164126094092861	0.164126094092861	EPIC
0.471197569498495	0.264944945785786	-0.206252623712709	EPIC
0.209374242862603	0.176042070276561	-0.0333321725860416	EPIC
0	0.0259718797035386	0.0259718797035386	EPIC
0	0.126004448894122	0.126004448894122	EPIC
0	0.0147872459931255	0.0147872459931255	EPIC
0	6.90239898583448e-05	6.90239898583448e-05	EPIC
0	0.0531656187000857	0.0531656187000857	EPIC
0.387623919087493	0.277378780232704	-0.110245138854789	EPIC
0.286128895480314	0.0414459946238219	-0.244682900856492	EPIC
0.617947246759931	0.307100418778615	-0.310846827981316	EPIC
0	8.24343953606956e-07	8.24343953606956e-07	EPIC
0.282517370701493	0.104374566506466	-0.178142804195027	EPIC
0.177454920567501	0.0779290225817921	-0.0995258979857089	EPIC
0	0.00097285509563607	0.00097285509563607	EPIC
0	0.204405559052082	0.204405559052082	EPIC
0.299142044397161	0.196057129895481	-0.10308491450168	EPIC
0	5.09841477995624e-09	5.09841477995624e-09	EPIC
0	0.0719094312221035	0.0719094312221035	EPIC
0.166474372461956	0.234001373539502	0.0675270010775465	EPIC
0.389205637034716	0.354410315524538	-0.0347953215101782	EPIC
0	0.169912569284187	0.169912569284187	EPIC
0.347789941877643	0.259530601361502	-0.0882593405161411	EPIC
0.338210124263722	0.201680429535459	-0.136529694728263	EPIC
0	0.190528268297542	0.190528268297542	EPIC
0	0.399807172070814	0.399807172070814	EPIC
0	0.100389964523868	0.100389964523868	EPIC
0	0.153920039329134	0.153920039329134	EPIC
0	0.0356348340437141	0.0356348340437141	EPIC
0	0.10254452924188	0.10254452924188	EPIC
0.149661252042127	0.0362790610743768	-0.11338219096775	EPIC
0	0.00253530972731538	0.00253530972731538	EPIC
0	1.41570575737476e-07	1.41570575737476e-07	EPIC
0	0.121249946642721	0.121249946642721	EPIC
0	0.0768419050918907	0.0768419050918907	EPIC
0	2.70122754404865e-07	2.70122754404865e-07	EPIC
0.219583726918114	0.040959919423602	-0.178623807494512	EPIC
0	0.000454391082105873	0.000454391082105873	EPIC
0	1.28346224585767e-06	1.28346224585767e-06	EPIC
0.324943888833973	0.213095504550897	-0.111848384283076	EPIC
0	0.118298372608137	0.118298372608137	EPIC
0	7.75438950095545e-07	7.75438950095545e-07	EPIC
0.297886362767021	0.0734978497783804	-0.224388512988641	EPIC
