betasim	betahat	difs	Method
0	3.34262072986207e-06	3.34262072986207e-06	EPIC
0.206379564463164	0.0339801857092516	-0.172399378753912	EPIC
0	0.0295305479908375	0.0295305479908375	EPIC
0	0.18799538340412	0.18799538340412	EPIC
0	0.0454414867551051	0.0454414867551051	EPIC
0	1.34338800702927e-06	1.34338800702927e-06	EPIC
0	0.227640890564465	0.227640890564465	EPIC
0.366145558966861	0.357595286262357	-0.00855027270450431	EPIC
0	0.185073535861225	0.185073535861225	EPIC
0	0.13433840663374	0.13433840663374	EPIC
0.188773535900116	0.222410327440639	0.0336367915405233	EPIC
0	2.11539111594654e-07	2.11539111594654e-07	EPIC
0	0.00523928745263521	0.00523928745263521	EPIC
0	1.57097901311604e-06	1.57097901311604e-06	EPIC
0	1.54761652784428e-07	1.54761652784428e-07	EPIC
0.362278588500007	0.327812326962178	-0.0344662615378289	EPIC
0	0.0990224075269077	0.0990224075269077	EPIC
0.409901453488625	0.214653023720495	-0.19524842976813	EPIC
0.411200590475303	0.343959618214307	-0.0672409722609963	EPIC
0.215961167143329	0.366916811820909	0.15095564467758	EPIC
0	0.0360993570750203	0.0360993570750203	EPIC
0.296918084681749	0.235576222518963	-0.0613418621627858	EPIC
0	0.000190452073566152	0.000190452073566152	EPIC
0	2.81145439088699e-07	2.81145439088699e-07	EPIC
0.207083149035635	0.259486288740328	0.0524031397046928	EPIC
0	0.00941485513706198	0.00941485513706198	EPIC
0.117945168008865	0.125968363488448	0.00802319547958295	EPIC
0.115544036865616	0.0118287029964338	-0.103715333869182	EPIC
0	0.158456878595942	0.158456878595942	EPIC
0	0.160892877129166	0.160892877129166	EPIC
0	0.178609400319885	0.178609400319885	EPIC
0	0.0340729175616252	0.0340729175616252	EPIC
0	0.0287664471503936	0.0287664471503936	EPIC
0.189602252771316	0.1282694223759	-0.0613328303954161	EPIC
0.613209698353256	0.146911321769959	-0.466298376583297	EPIC
0	7.25994142469792e-07	7.25994142469792e-07	EPIC
0	0.000978660274310693	0.000978660274310693	EPIC
0	0.00618364582394111	0.00618364582394111	EPIC
0	0.295202331214658	0.295202331214658	EPIC
0.418091825865865	0.35895776027479	-0.0591340655910746	EPIC
0.368692897016558	0.233856516805228	-0.13483638021133	EPIC
0	0.182814194315556	0.182814194315556	EPIC
0.133194159243397	0.220129077252571	0.0869349180091737	EPIC
0.091838755132954	0.0309332438186289	-0.0609055113143251	EPIC
0	0.0204579309710013	0.0204579309710013	EPIC
0.616327979814831	0.336917504385686	-0.279410475429145	EPIC
0	0.0426828750730572	0.0426828750730572	EPIC
0	2.55691032886218e-08	2.55691032886218e-08	EPIC
0.267767069964039	0.242423011167589	-0.0253440587964502	EPIC
0	0.222246208395123	0.222246208395123	EPIC
0	0.0140838648855771	0.0140838648855771	EPIC
0	1.7613381164327e-05	1.7613381164327e-05	EPIC
0	0.0367183283011433	0.0367183283011433	EPIC
0.212060425567467	2.94674043156922e-06	-0.212057478827035	EPIC
0.166603279127798	0.323550649551794	0.156947370423996	EPIC
0	0.0322953898756396	0.0322953898756396	EPIC
0.647911883178155	0.450440866135346	-0.197471017042809	EPIC
0.374304817066734	0.313951342169528	-0.060353474897206	EPIC
0	0.0493132303370452	0.0493132303370452	EPIC
0	0.0185369703486932	0.0185369703486932	EPIC
0.297210758281715	0.172429327199272	-0.124781431082443	EPIC
0.260482464250198	0.247243515837944	-0.0132389484122536	EPIC
0	0.0124381381465452	0.0124381381465452	EPIC
0.145366675305363	0.0377492761494679	-0.107617399155895	EPIC
0.174576471164741	0.122873522073545	-0.051702949091196	EPIC
0.316609399224323	0.0538109243490168	-0.262798474875306	EPIC
0	0.112079528839403	0.112079528839403	EPIC
0.193440485729107	0.11301388500729	-0.0804266007218169	EPIC
0	0.236311180988955	0.236311180988955	EPIC
0.252665453339812	0.305556743121181	0.0528912897813694	EPIC
0	0.113587642986503	0.113587642986503	EPIC
0.122822758867744	0.174043660364138	0.0512209014963938	EPIC
0.365289587215145	0.351388634172918	-0.0139009530422268	EPIC
0.438357235427311	0.200898591852156	-0.237458643575155	EPIC
0.79891744263191	0.166425191922851	-0.632492250709059	EPIC
0	2.49000978946635e-07	2.49000978946635e-07	EPIC
0	0.167142191333624	0.167142191333624	EPIC
0	0.130626469360714	0.130626469360714	EPIC
0	0.0188749809552834	0.0188749809552834	EPIC
0.30257014073861	0.136149338695647	-0.166420802042963	EPIC
0	0.155724629116309	0.155724629116309	EPIC
0.338734476867725	0.249598705424007	-0.0891357714437184	EPIC
0	0.095431857007468	0.095431857007468	EPIC
0	0.0641304930338491	0.0641304930338491	EPIC
0.0878774471920615	0.408026098611678	0.320148651419617	EPIC
0.589579983023005	0.404015178678719	-0.185564804344286	EPIC
0.28793053785224	0.165012694655551	-0.122917843196689	EPIC
0.202383638661647	0.0742324476181871	-0.12815119104346	EPIC
0.215031222378214	0.201927467861613	-0.0131037545166008	EPIC
0.308428847198104	0.206776413249617	-0.101652433948487	EPIC
0	0.044287225800659	0.044287225800659	EPIC
0	0.184392743817617	0.184392743817617	EPIC
0.274066050352149	0.0269679947300485	-0.2470980556221	EPIC
0.224878859019377	0.124327430036172	-0.100551428983205	EPIC
0	1.66562819371444e-05	1.66562819371444e-05	EPIC
0	0.24153033273087	0.24153033273087	EPIC
0.112281399593379	4.73662797539445e-07	-0.112280925930581	EPIC
0.403365077838658	0.0338235801089493	-0.369541497729709	EPIC
0.364402461537361	0.237360201983574	-0.127042259553787	EPIC
0	1.18988331407197e-06	1.18988331407197e-06	EPIC
0	0.000263825567248071	0.000263825567248071	EPIC
0.4928465656351	0.082804334012902	-0.410042231622198	EPIC
0.24614427893768	0.298052294125978	0.0519080151882983	EPIC
0.308246905027904	0.0902812770977749	-0.217965627930129	EPIC
0	0.0015190324114323	0.0015190324114323	EPIC
0	0.0527436072784682	0.0527436072784682	EPIC
0.0877899953299982	1.1216411353429e-05	-0.0877787789186448	EPIC
0.232784798881041	0.230225359874118	-0.00255943900692332	EPIC
0	0.205759972274346	0.205759972274346	EPIC
0.162385898940477	0.072317127401136	-0.090068771539341	EPIC
0	0.187670210311792	0.187670210311792	EPIC
0.675324925180265	0.303522194704814	-0.371802730475451	EPIC
0.533517287407798	0.181914901265157	-0.351602386142641	EPIC
0.205298677195497	0.287125812437161	0.0818271352416638	EPIC
0	0.162182222797808	0.162182222797808	EPIC
0.29382186140738	0.142075575558135	-0.151746285849245	EPIC
0	0.121192980175223	0.121192980175223	EPIC
0.691023641360286	0.274498195521254	-0.416525445839032	EPIC
0	0.0104288970182822	0.0104288970182822	EPIC
0.472334619410302	0.290396831832988	-0.181937787577314	EPIC
0	0.14644470987247	0.14644470987247	EPIC
0	0.145472699685425	0.145472699685425	EPIC
0	0.149069150172602	0.149069150172602	EPIC
0.135441791602534	4.80453581888593e-07	-0.135441311148952	EPIC
0	0.0326799676867376	0.0326799676867376	EPIC
0.498593516095974	0.409810778056333	-0.0887827380396408	EPIC
0	1.52416307354965e-07	1.52416307354965e-07	EPIC
0.146701930623017	1.24871943378348e-09	-0.146701929374298	EPIC
0.232852453709838	0.202645886266594	-0.0302065674432445	EPIC
0	1.01869199959883e-08	1.01869199959883e-08	EPIC
