betahat	betasim	difs	Method
0	0.276497612925117	-0.276497612925117	CIBERSORT
0.0943820302319833	0.221754320955937	-0.127372290723954	CIBERSORT
0.34531493660304	0.478889297722193	-0.133574361119153	CIBERSORT
0.138552047664845	0	0.138552047664845	CIBERSORT
0.259458080384872	0.290441314544791	-0.030983234159919	CIBERSORT
0	0	0	CIBERSORT
0.0388981049265405	0	0.0388981049265405	CIBERSORT
0.100026686187526	0.232034530478588	-0.132007844291062	CIBERSORT
0.642206823187326	0.592431473671873	0.049775349515453	CIBERSORT
0	0	0	CIBERSORT
0.142729075640109	0	0.142729075640109	CIBERSORT
0.140508183140287	0	0.140508183140287	CIBERSORT
0.255087240630182	0	0.255087240630182	CIBERSORT
0.211337859391894	0.48294611489841	-0.271608255506516	CIBERSORT
0.173418850598712	0	0.173418850598712	CIBERSORT
0	0	0	CIBERSORT
0.0861780073063849	0	0.0861780073063849	CIBERSORT
0.572541298718313	0.560182008649693	0.01235929006862	CIBERSORT
0.0607183392012056	0.322505351255885	-0.261787012054679	CIBERSORT
0	0	0	CIBERSORT
0.329747677241722	0.192067942448079	0.137679734793643	CIBERSORT
0.0804794552043713	0.105799186873998	-0.0253197316696267	CIBERSORT
0	0	0	CIBERSORT
0.360370126468342	0.428089419097741	-0.067719292629399	CIBERSORT
0.0498345636077002	0	0.0498345636077002	CIBERSORT
0.0251758348787954	0.177614889760435	-0.15243905488164	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.619918149187181	0.708777214880337	-0.0888590656931559	CIBERSORT
0.0818557440512768	0	0.0818557440512768	CIBERSORT
0.225466197181779	0.0857195436601362	0.139746653521643	CIBERSORT
0	0	0	CIBERSORT
0.214580293908557	0.117788856161783	0.096791437746774	CIBERSORT
0.134013308284125	0	0.134013308284125	CIBERSORT
0	0	0	CIBERSORT
0.0875213307380451	0.401685543090181	-0.314164212352136	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.097885455319794	0	0.097885455319794	CIBERSORT
0.251603931984704	0.257330286570936	-0.005726354586232	CIBERSORT
0.255469183926495	0.139555313722383	0.115913870204112	CIBERSORT
0.336005722110422	0.273115971728799	0.062889750381623	CIBERSORT
0.230687691988841	0	0.230687691988841	CIBERSORT
0.0384610842632601	0	0.0384610842632601	CIBERSORT
0.225761755630584	0	0.225761755630584	CIBERSORT
0.321449969244363	0	0.321449969244363	CIBERSORT
0.293744624228132	0.260487821455138	0.033256802772994	CIBERSORT
0	0.141918696397804	-0.141918696397804	CIBERSORT
0	0	0	CIBERSORT
0.109933124238186	0	0.109933124238186	CIBERSORT
0.084330968297007	0	0.084330968297007	CIBERSORT
0.248277586248479	0	0.248277586248479	CIBERSORT
0.268057708353518	0	0.268057708353518	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0792983845443981	0.225043190744336	-0.145744806199938	CIBERSORT
0.052247072679976	0	0.052247072679976	CIBERSORT
0.495194427268388	0.293892769317622	0.201301657950766	CIBERSORT
0.629913580624426	0.763981398451647	-0.134067817827221	CIBERSORT
0.263928229825806	0.131826711003146	0.13210151882266	CIBERSORT
0	0	0	CIBERSORT
0.125990552443234	0	0.125990552443234	CIBERSORT
0.297009499474251	0	0.297009499474251	CIBERSORT
0.215998006595745	0	0.215998006595745	CIBERSORT
0.0513413720973514	0	0.0513413720973514	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.090479343582832	0	0.090479343582832	CIBERSORT
0.206861726373667	0.236623115083286	-0.029761388709619	CIBERSORT
0.179577874690576	0	0.179577874690576	CIBERSORT
0.0476534599324558	0	0.0476534599324558	CIBERSORT
0.0738040161844193	0.152627041099482	-0.0788230249150627	CIBERSORT
0.310606076477661	0.295560107063008	0.015045969414653	CIBERSORT
0.536856944305828	0.341926423113188	0.19493052119264	CIBERSORT
0.287835305961135	0	0.287835305961135	CIBERSORT
0.418988992193683	0.28345834603102	0.135530646162663	CIBERSORT
0.379634213419921	0.37715139488592	0.00248281853400101	CIBERSORT
0.125880826542415	0	0.125880826542415	CIBERSORT
0	0	0	CIBERSORT
0.056242309388589	0	0.056242309388589	CIBERSORT
0.0339986767592838	0	0.0339986767592838	CIBERSORT
0.264455730100747	0.208024474139596	0.056431255961151	CIBERSORT
0	0	0	CIBERSORT
0.125279864463683	0	0.125279864463683	CIBERSORT
0	0	0	CIBERSORT
0.42638093601385	0.237329608773752	0.189051327240098	CIBERSORT
0	0	0	CIBERSORT
