betahat	betasim	difs	Method
0.252933713812103	0.489049365286675	-0.236115651474572	CIBERSORT
0.154711787829136	0.303470388569872	-0.148758600740736	CIBERSORT
0.455345778044399	0.358978527593368	0.096367250451031	CIBERSORT
0	0	0	CIBERSORT
0.252717250638359	0.338487157291633	-0.085769906653274	CIBERSORT
0.222375155535116	0.515639160340781	-0.293264004805665	CIBERSORT
0	0.320874153038734	-0.320874153038734	CIBERSORT
0.108268114677533	0.291207221198832	-0.182939106521299	CIBERSORT
0.171145168945153	0	0.171145168945153	CIBERSORT
0.31359191073239	0.301887943474382	0.011703967258008	CIBERSORT
0	0	0	CIBERSORT
0.100736244825879	0.550340940994018	-0.449604696168139	CIBERSORT
0.0443204821805732	0	0.0443204821805732	CIBERSORT
0.149977765076406	0.145548125851833	0.00442963922457301	CIBERSORT
0	0	0	CIBERSORT
0.0474270024494245	0	0.0474270024494245	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.222210027379746	0.37531402171824	-0.153103994338494	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.323886694826421	0	0.323886694826421	CIBERSORT
0.108193079365063	0.247718237708052	-0.139525158342989	CIBERSORT
0.532408508985073	0	0.532408508985073	CIBERSORT
0.231690312518652	0	0.231690312518652	CIBERSORT
0.0576662032807542	0.255952059873667	-0.198285856592913	CIBERSORT
0.033606308093603	0.370541347091537	-0.336935038997934	CIBERSORT
0.337309914724728	0.244719428754402	0.092590485970326	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0.254208484917581	-0.254208484917581	CIBERSORT
0.10511672301275	0	0.10511672301275	CIBERSORT
0	0	0	CIBERSORT
0	0.215850735533375	-0.215850735533375	CIBERSORT
0.00708168080717117	0.146356092926464	-0.139274412119293	CIBERSORT
0	0	0	CIBERSORT
0.204420547778421	0	0.204420547778421	CIBERSORT
0.227031784932376	0.33365355380571	-0.106621768873334	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.197838672586345	0	0.197838672586345	CIBERSORT
0.0217702527466223	0	0.0217702527466223	CIBERSORT
0.25737365305888	0	0.25737365305888	CIBERSORT
0.210176878725423	0.237570569429552	-0.027393690704129	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.278615004674916	0.463074912097338	-0.184459907422422	CIBERSORT
0	0	0	CIBERSORT
0.141992689372477	0.230358705499882	-0.088366016127405	CIBERSORT
0	0.194579406192553	-0.194579406192553	CIBERSORT
0	0	0	CIBERSORT
0.138861688251919	0.439125709567619	-0.3002640213157	CIBERSORT
0	0.128014710694392	-0.128014710694392	CIBERSORT
0	0	0	CIBERSORT
0	0.0830456675642717	-0.0830456675642717	CIBERSORT
0	0	0	CIBERSORT
0.13746530569719	0.23640269299039	-0.0989373872932	CIBERSORT
0	0	0	CIBERSORT
0.0793862895394778	0	0.0793862895394778	CIBERSORT
0	0	0	CIBERSORT
0.321858077631305	0	0.321858077631305	CIBERSORT
0	0	0	CIBERSORT
0.506235427328098	0.463618610695113	0.042616816632985	CIBERSORT
0.540962430509086	0.64857801645785	-0.107615585948764	CIBERSORT
0.119504783496066	0.191837851825703	-0.072333068329637	CIBERSORT
0.166734997783873	0.154252851688324	0.012482146095549	CIBERSORT
0	0	0	CIBERSORT
0.0532115978834953	0	0.0532115978834953	CIBERSORT
0.092760766852856	0	0.092760766852856	CIBERSORT
0.273015816805107	0.388850833642803	-0.115835016837696	CIBERSORT
0	0	0	CIBERSORT
0.00376184178788411	0.297084471363589	-0.293322629575705	CIBERSORT
0	0	0	CIBERSORT
0.00649240119450774	0.0945301688256445	-0.0880377676311368	CIBERSORT
0.00064689686733987	0.162857026452762	-0.162210129585422	CIBERSORT
0.139379083349702	0	0.139379083349702	CIBERSORT
0.247126836556112	0.530353210731568	-0.283226374175456	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.100301064304078	0.248076015728317	-0.147774951424239	CIBERSORT
0	0.259693375375188	-0.259693375375188	CIBERSORT
0.122931453626943	0.320549811230195	-0.197618357603252	CIBERSORT
0	0.201972730924653	-0.201972730924653	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.262584115773456	0	0.262584115773456	CIBERSORT
0.0443874122130814	0	0.0443874122130814	CIBERSORT
0	0.264891044990525	-0.264891044990525	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0337781602508038	0.11688437122506	-0.0831062109742562	CIBERSORT
0.14958505562972	0.400848942188073	-0.251263886558353	CIBERSORT
0.00823855215396869	0	0.00823855215396869	CIBERSORT
0.339862202593939	0	0.339862202593939	CIBERSORT
0	0	0	CIBERSORT
0.101527849441184	0	0.101527849441184	CIBERSORT
0.39878576351596	0.487881910064728	-0.089096146548768	CIBERSORT
0.618702450305207	0.498510520301831	0.120191930003376	CIBERSORT
0.247295469664123	0.270760606481273	-0.02346513681715	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0788434501343513	0	0.0788434501343513	CIBERSORT
0	0	0	CIBERSORT
0	0.23323456770397	-0.23323456770397	CIBERSORT
0	0.121293259365845	-0.121293259365845	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.219629918594199	0.186288479585674	0.033341439008525	CIBERSORT
0.114138526740766	0	0.114138526740766	CIBERSORT
0	0	0	CIBERSORT
0.465179700756268	0.58513268722782	-0.119952986471552	CIBERSORT
0.0146433211697516	0	0.0146433211697516	CIBERSORT
0.117118848813802	0	0.117118848813802	CIBERSORT
0.137445622299542	0.167222716472783	-0.029777094173241	CIBERSORT
0	0.188622155703965	-0.188622155703965	CIBERSORT
0	0	0	CIBERSORT
0	0.339941423662285	-0.339941423662285	CIBERSORT
0	0	0	CIBERSORT
0.0941288972043519	0.282477831730757	-0.188348934526405	CIBERSORT
0	0	0	CIBERSORT
0.186747014258233	0.407088679745934	-0.220341665487701	CIBERSORT
0	0	0	CIBERSORT
0.568404941201833	0.721241624973742	-0.152836683771909	CIBERSORT
0.25591150184981	0.162211056606135	0.093700445243675	CIBERSORT
0	0	0	CIBERSORT
0.110240262666521	0	0.110240262666521	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.147074296628875	0	0.147074296628875	CIBERSORT
0	0	0	CIBERSORT
0.0732901404381622	0.364061522441502	-0.29077138200334	CIBERSORT
0.441575296389271	0.614890999840929	-0.173315703451658	CIBERSORT
0.0560186674384167	0.205998618522659	-0.149979951084242	CIBERSORT
0	0	0	CIBERSORT
0.0900679729478241	0	0.0900679729478241	CIBERSORT
0.126743041826701	0.345081519207422	-0.218338477380721	CIBERSORT
0	0	0	CIBERSORT
0.0469739560120031	0	0.0469739560120031	CIBERSORT
0	0	0	CIBERSORT
0.0481139987105435	0	0.0481139987105435	CIBERSORT
0.219595066757866	0.65461745506851	-0.435022388310644	CIBERSORT
0	0	0	CIBERSORT
0.16612007047669	0.215256929255799	-0.049136858779109	CIBERSORT
0	0	0	CIBERSORT
0.117506954423462	0	0.117506954423462	CIBERSORT
0.0302767468321	0.403222074219681	-0.372945327387581	CIBERSORT
0.41367831313803	0.302680186065811	0.110998127072219	CIBERSORT
0.110133257564879	0.262374073291496	-0.152240815726617	CIBERSORT
0	0.189563141879625	-0.189563141879625	CIBERSORT
0.47797196489233	0.501445517586824	-0.023473552694494	CIBERSORT
0	0	0	CIBERSORT
0.43284381590895	0.221756091053091	0.211087724855859	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0.19344768982952	-0.19344768982952	CIBERSORT
0	0.197525042592448	-0.197525042592448	CIBERSORT
0	0	0	CIBERSORT
0.0346506332734648	0	0.0346506332734648	CIBERSORT
0.205457210738085	0.137932164380495	0.06752504635759	CIBERSORT
0.0621930253628212	0.211089726304075	-0.148896700941254	CIBERSORT
0.334611097794572	0	0.334611097794572	CIBERSORT
0.514359604558038	0.361123293419108	0.15323631113893	CIBERSORT
0.125282622418169	0.302300403114033	-0.177017780695864	CIBERSORT
0	0.170704907459413	-0.170704907459413	CIBERSORT
0	0	0	CIBERSORT
0.277268366167876	0.405102107947766	-0.12783374177989	CIBERSORT
0.24585523415493	0	0.24585523415493	CIBERSORT
0	0.286199206306007	-0.286199206306007	CIBERSORT
0.313243477978038	0	0.313243477978038	CIBERSORT
0.261412462768874	0	0.261412462768874	CIBERSORT
0	0	0	CIBERSORT
0.130593758511691	0.51685693360362	-0.386263175091929	CIBERSORT
0	0	0	CIBERSORT
