betahat	betasim	difs	Method
0.18534394498622	0.287540029139075	-0.102196084152855	CIBERSORT
0.127186298474024	0.221988282573743	-0.094801984099719	CIBERSORT
0.154286539357756	0.218003941282465	-0.063717401924709	CIBERSORT
0.021657270357088	0.241847482432639	-0.220190212075551	CIBERSORT
0.152653559889006	0.180179350644227	-0.027525790755221	CIBERSORT
0	0.18930326439187	-0.18930326439187	CIBERSORT
0.0584508292060204	0	0.0584508292060204	CIBERSORT
0.111697459349987	0.146963423079597	-0.03526596372961	CIBERSORT
0	0	0	CIBERSORT
0.21411937698845	0.152832582867415	0.061286794121035	CIBERSORT
0	0.21400323185555	-0.21400323185555	CIBERSORT
0	0	0	CIBERSORT
0.0473296688771138	0.16310555538249	-0.115775886505376	CIBERSORT
0	0	0	CIBERSORT
0	0.171085403395213	-0.171085403395213	CIBERSORT
0	0	0	CIBERSORT
0	0.113084376798685	-0.113084376798685	CIBERSORT
0.0779203796182901	0.319673938169581	-0.241753558551291	CIBERSORT
0.0954997683770658	0	0.0954997683770658	CIBERSORT
0	0	0	CIBERSORT
0.387893690921005	0.288371152958136	0.099522537962869	CIBERSORT
0.152909627578974	0	0.152909627578974	CIBERSORT
0.148485345071722	0.330267932516374	-0.181782587444652	CIBERSORT
0	0	0	CIBERSORT
0.0964360877394134	0	0.0964360877394134	CIBERSORT
0.389164999226787	0.429444768609395	-0.040279769382608	CIBERSORT
0	0	0	CIBERSORT
0.114235535895336	0.480753638620169	-0.366518102724833	CIBERSORT
0.232671973197338	0	0.232671973197338	CIBERSORT
0.0765369634505783	0.377470806405911	-0.300933842955333	CIBERSORT
0	0.129609634318653	-0.129609634318653	CIBERSORT
0.271934373215351	0.301941192700574	-0.030006819485223	CIBERSORT
0	0	0	CIBERSORT
0.192679483010098	0	0.192679483010098	CIBERSORT
0.255180507830927	0.23114627583819	0.024034231992737	CIBERSORT
0	0.21942178204817	-0.21942178204817	CIBERSORT
0.213162390756288	0.136313730761402	0.076848659994886	CIBERSORT
0.237057576840288	0.357257351100874	-0.120199774260586	CIBERSORT
0.121424387823052	0.212647607529496	-0.091223219706444	CIBERSORT
0	0	0	CIBERSORT
0.0308965797492513	0	0.0308965797492513	CIBERSORT
0	0	0	CIBERSORT
0.0568465328922908	0	0.0568465328922908	CIBERSORT
0	0	0	CIBERSORT
0.262177530873164	0.299674379388252	-0.037496848515088	CIBERSORT
0.0101552833251448	0	0.0101552833251448	CIBERSORT
0.141253859213336	0.237613689066035	-0.096359829852699	CIBERSORT
0.376714357712613	0.474943809923292	-0.098229452210679	CIBERSORT
0.0495901475148859	0	0.0495901475148859	CIBERSORT
0	0	0	CIBERSORT
0.216428834381692	0.318639982524063	-0.102211148142371	CIBERSORT
0.0105891260293917	0.210104024856876	-0.199514898827484	CIBERSORT
0.0392038146247949	0	0.0392038146247949	CIBERSORT
0.0342347062553513	0	0.0342347062553513	CIBERSORT
0.0609473402552926	0.305640849543198	-0.244693509287905	CIBERSORT
0	0	0	CIBERSORT
0.274006454260224	0.446085782166581	-0.172079327906357	CIBERSORT
0.298726159355206	0.543709785848119	-0.244983626492913	CIBERSORT
0.146969634538181	0.186248862899433	-0.039279228361252	CIBERSORT
0.164857559606996	0.261841665517433	-0.096984105910437	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.224899137392829	0.373144796133136	-0.148245658740307	CIBERSORT
0.0215963453843731	0	0.0215963453843731	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0900371469560362	0.170709896554541	-0.0806727495985048	CIBERSORT
0.0562898675951084	0.195955402765494	-0.139665535170386	CIBERSORT
0.0532548747621791	0	0.0532548747621791	CIBERSORT
0.167097151284951	0	0.167097151284951	CIBERSORT
0.0439073409130498	0.110075527044126	-0.0661681861310762	CIBERSORT
0	0	0	CIBERSORT
0.214961411487015	0.169563214276518	0.045398197210497	CIBERSORT
0.0841830477857203	0	0.0841830477857203	CIBERSORT
0.233952333902432	0	0.233952333902432	CIBERSORT
0.0469545695145861	0	0.0469545695145861	CIBERSORT
0.203189775713654	0.338023649338965	-0.134833873625311	CIBERSORT
0.387377503682863	0.409912567333274	-0.022535063650411	CIBERSORT
0.291600398181345	0.328026632866024	-0.036426234684679	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0365004982832691	0	0.0365004982832691	CIBERSORT
0.112490551511679	0	0.112490551511679	CIBERSORT
0.203776182896268	0.144855009603753	0.058921173292515	CIBERSORT
0	0	0	CIBERSORT
0.0522346969947834	0	0.0522346969947834	CIBERSORT
0.00145497164628577	0.164082080207145	-0.162627108560859	CIBERSORT
0.0742051438903624	0.332351691444566	-0.258146547554204	CIBERSORT
0.0578939597780575	0.264823247775288	-0.20692928799723	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.114738023412538	0.314328586619798	-0.19959056320726	CIBERSORT
