betahat	betasim	difs	Method
0.0371773413584615	0	0.0371773413584615	CIBERSORT
0.0812928554010911	0	0.0812928554010911	CIBERSORT
0.0891512601864033	0.21685226127818	-0.127701001091777	CIBERSORT
0.265587712557243	0.235190264976636	0.030397447580607	CIBERSORT
0	0	0	CIBERSORT
0	0.117983230834814	-0.117983230834814	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0.362076229299889	-0.362076229299889	CIBERSORT
0.153135779172872	0	0.153135779172872	CIBERSORT
0	0	0	CIBERSORT
0.200454967202711	0.253717300968647	-0.053262333765936	CIBERSORT
0.0485703397650643	0	0.0485703397650643	CIBERSORT
0	0.182689736187229	-0.182689736187229	CIBERSORT
0.136821490587991	0.419092182539182	-0.282270691951191	CIBERSORT
0	0.216387301046758	-0.216387301046758	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.274698391724452	0.26809346441159	0.006604927312862	CIBERSORT
0.242199238281583	0	0.242199238281583	CIBERSORT
0.164916961074443	0	0.164916961074443	CIBERSORT
0.293967706835192	0.350858376168977	-0.056890669333785	CIBERSORT
0	0	0	CIBERSORT
0.156444700427122	0.107364096820563	0.049080603606559	CIBERSORT
0.0718810358372295	0.14800771997537	-0.0761266841381405	CIBERSORT
0.284716018507263	0.319774128798814	-0.035058110291551	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.488539746554168	0.302540928827036	0.185998817727132	CIBERSORT
0	0	0	CIBERSORT
0.163602043228175	0.3911341371352	-0.227532093907025	CIBERSORT
0.0418615868409159	0	0.0418615868409159	CIBERSORT
0	0	0	CIBERSORT
0.105943830361137	0	0.105943830361137	CIBERSORT
0.355588883869305	0	0.355588883869305	CIBERSORT
0.412239863192033	0.471197569498495	-0.058957706306462	CIBERSORT
0.167754643390228	0.209374242862603	-0.041619599472375	CIBERSORT
0.24422191507581	0	0.24422191507581	CIBERSORT
