betasim	betahat	difs	Method
0	0	0	MIXTURE
0	0.175922608797571	0.175922608797571	MIXTURE
0.21685226127818	0.243909782455698	0.0270575211775182	MIXTURE
0.235190264976636	0.460634885536322	0.225444620559686	MIXTURE
0	0	0	MIXTURE
0.117983230834814	0	-0.117983230834814	MIXTURE
0	0.351822228301666	0.351822228301666	MIXTURE
0	0	0	MIXTURE
0.362076229299889	0.36206073427031	-1.54950295793155e-05	MIXTURE
0	0.272910035604409	0.272910035604409	MIXTURE
0	0	0	MIXTURE
0.253717300968647	0.25368955778698	-2.77431816673168e-05	MIXTURE
0	0.0836722588513196	0.0836722588513196	MIXTURE
0.182689736187229	0	-0.182689736187229	MIXTURE
0.419092182539182	0.308661201245487	-0.110430981293695	MIXTURE
0.216387301046758	0.216120438628429	-0.000266862418328961	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.26809346441159	0.353124119536185	0.0850306551245951	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.350858376168977	0.350655488851091	-0.000202887317886424	MIXTURE
0	0	0	MIXTURE
0.107364096820563	0.126302050503195	0.0189379536826322	MIXTURE
0.14800771997537	0	-0.14800771997537	MIXTURE
0.319774128798814	0.120000431156928	-0.199773697641886	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.302540928827036	0.391995386738757	0.0894544579117211	MIXTURE
0	0	0	MIXTURE
0.3911341371352	0.219045270231087	-0.172088866904113	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.17992258870247	0.17992258870247	MIXTURE
0	0.0615060897181195	0.0615060897181195	MIXTURE
0.471197569498495	0.338462719961751	-0.132734849536744	MIXTURE
0.209374242862603	0.174265694733475	-0.035108548129128	MIXTURE
0	0	0	MIXTURE
0	0.137362355021875	0.137362355021875	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.0897871184033082	0.0897871184033082	MIXTURE
0.387623919087493	0.363977255479359	-0.0236466636081344	MIXTURE
0.286128895480314	0	-0.286128895480314	MIXTURE
0.617947246759931	0.44618658020537	-0.171760666554561	MIXTURE
0	0	0	MIXTURE
0.282517370701493	0	-0.282517370701493	MIXTURE
0.177454920567501	0.17465970003297	-0.00279522053453057	MIXTURE
0	0	0	MIXTURE
0	0.200968350187402	0.200968350187402	MIXTURE
0.299142044397161	0.358494884346989	0.059352839949828	MIXTURE
0	0	0	MIXTURE
0	0.0081275023474964	0.0081275023474964	MIXTURE
0.166474372461956	0.521193833244059	0.354719460782103	MIXTURE
0.389205637034716	0.396582225264027	0.00737658822931053	MIXTURE
0	0.13530613516704	0.13530613516704	MIXTURE
0.347789941877643	0.206970046687398	-0.140819895190245	MIXTURE
0.338210124263722	0.338246121266857	3.59970031350021e-05	MIXTURE
0	0.183629832118002	0.183629832118002	MIXTURE
0	0.522862540995725	0.522862540995725	MIXTURE
0	0	0	MIXTURE
0	0.0717696669674563	0.0717696669674563	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.149661252042127	0.147040712196744	-0.00262053984538343	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.0972141060808407	0.0972141060808407	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.219583726918114	0.104022286183374	-0.11556144073474	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.324943888833973	0.324909516269022	-3.43725649506466e-05	MIXTURE
0	0.03345165910276	0.03345165910276	MIXTURE
0	0	0	MIXTURE
0.297886362767021	0.267003440052088	-0.0308829227149329	MIXTURE
0.32542058013425	0.39800434229556	0.0725837621613102	MIXTURE
0	0	0	MIXTURE
0	0.0364086073839757	0.0364086073839757	MIXTURE
0.407441272991435	0.0121452309685551	-0.39529604202288	MIXTURE
0.179049404051656	0.0512646644757294	-0.127784739575927	MIXTURE
0.498848499145604	0	-0.498848499145604	MIXTURE
0.161445285209709	0.127393808940641	-0.0340514762690683	MIXTURE
0	0.203187687019303	0.203187687019303	MIXTURE
0	0	0	MIXTURE
0.147766528223991	0.230616366764836	0.082849838540845	MIXTURE
0	0	0	MIXTURE
0.265180878882988	0.394410818171887	0.129229939288899	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.579575531056944	0.561640366267223	-0.017935164789721	MIXTURE
0	0.0930015820989025	0.0930015820989025	MIXTURE
0.328946205792611	0.298359030756132	-0.0305871750364792	MIXTURE
0	0	0	MIXTURE
0.576894163015563	0.200922074687233	-0.37597208832833	MIXTURE
0	0.0139517807927925	0.0139517807927925	MIXTURE
0.20670873049591	0	-0.20670873049591	MIXTURE
0.314424730962405	0.314292528513643	-0.000132202448761776	MIXTURE
0	0	0	MIXTURE
0.292828614651509	0	-0.292828614651509	MIXTURE
0	0.259568968148787	0.259568968148787	MIXTURE
0	0.0217898392395883	0.0217898392395883	MIXTURE
0.389190023054963	0.299487970428179	-0.0897020526267842	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.190176585386409	0.190176585386409	MIXTURE
0	0	0	MIXTURE
0.567261942742848	0.1388112944785	-0.428450648264348	MIXTURE
0.490884190603118	0.514838632370739	0.0239544417676213	MIXTURE
0	0.0402258142203633	0.0402258142203633	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.216304565429316	0.216304565429316	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.0669362803218774	0.0669362803218774	MIXTURE
0.210981332641199	0.16567697455857	-0.0453043580826294	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.498227134188773	0.292648989947748	-0.205578144241025	MIXTURE
0.224061958629778	0	-0.224061958629778	MIXTURE
0	0	0	MIXTURE
0.101295341045869	0	-0.101295341045869	MIXTURE
0	0.242113836465609	0.242113836465609	MIXTURE
0.388411250961364	0	-0.388411250961364	MIXTURE
0.132564067239055	0.073824871571652	-0.058739195667403	MIXTURE
0	0	0	MIXTURE
0.196658616358701	0	-0.196658616358701	MIXTURE
0.306489526757162	0.476021682425174	0.169532155668012	MIXTURE
0.334321417983947	0.272506666607056	-0.0618147513768905	MIXTURE
0	0	0	MIXTURE
0.199466197150749	0.130509954078925	-0.0689562430718238	MIXTURE
0	0	0	MIXTURE
0.228648104526403	0	-0.228648104526403	MIXTURE
0	0	0	MIXTURE
0.179722051233529	0	-0.179722051233529	MIXTURE
0.261291574600016	0.0664560504125488	-0.194835524187467	MIXTURE
0.134331948386194	0	-0.134331948386194	MIXTURE
0	0	0	MIXTURE
0.270011675425719	0.290222271090114	0.0202105956643946	MIXTURE
0	0	0	MIXTURE
0.346240198897661	0.16376458341891	-0.182475615478751	MIXTURE
0	0	0	MIXTURE
0	0.0903758466265182	0.0903758466265182	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.0392950602605882	0.0392950602605882	MIXTURE
0.243688918167914	0	-0.243688918167914	MIXTURE
0	0	0	MIXTURE
0	0.091776009602231	0.091776009602231	MIXTURE
0	0	0	MIXTURE
0.391871936843	0.184783200219655	-0.207088736623345	MIXTURE
0.355983271515753	0.143658099584994	-0.212325171930759	MIXTURE
0.215805850724196	0.216206104220825	0.00040025349662931	MIXTURE
0.239862120337707	0.286768047321797	0.0469059269840898	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.194021935895182	0.194021935895182	MIXTURE
0.14740867610602	0.040634638235492	-0.106774037870528	MIXTURE
0	0	0	MIXTURE
0.560710120346512	0.356908034275239	-0.203802086071273	MIXTURE
0	0	0	MIXTURE
0.120559685738289	0.120084741968074	-0.000474943770214759	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.222288473595959	0	-0.222288473595959	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.275739122378148	0.592156798375406	0.316417675997258	MIXTURE
0.16007473966203	0	-0.16007473966203	MIXTURE
0.2490869522038	0.0225040984621246	-0.226582853741675	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.318237328189822	0.393119633232711	0.0748823050428893	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.427022642008074	0.427000541008873	-2.21009992014687e-05	MIXTURE
0	0.0195059612550943	0.0195059612550943	MIXTURE
0.0948683803965537	0	-0.0948683803965537	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0.0298809686322072	0.0298809686322072	MIXTURE
0	0	0	MIXTURE
0.0803022770018647	0.331045295731612	0.250743018729747	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0	0	0	MIXTURE
0.27434222549865	0.169872252968563	-0.104469972530087	MIXTURE
0	0	0	MIXTURE
0.280759502202193	0.0405533383577871	-0.240206163844406	MIXTURE
0	0.226797263521655	0.226797263521655	MIXTURE
0	0	0	MIXTURE
0	0.288992206269631	0.288992206269631	MIXTURE
0	0	0	MIXTURE
0.228208751513642	0	-0.228208751513642	MIXTURE
0.500582782145594	0.500746138514868	0.00016335636927356	MIXTURE
0	0.0493017822721852	0.0493017822721852	MIXTURE
