betahat	betasim	difs	Method
1	0.287540029139075	0.712459970860925	quanTIseq
0	0.221988282573743	-0.221988282573743	quanTIseq
0	0.218003941282465	-0.218003941282465	quanTIseq
0	0.241847482432639	-0.241847482432639	quanTIseq
0	0.180179350644227	-0.180179350644227	quanTIseq
0	0.18930326439187	-0.18930326439187	quanTIseq
0	0	0	quanTIseq
0	0.146963423079597	-0.146963423079597	quanTIseq
0	0	0	quanTIseq
0	0.152832582867415	-0.152832582867415	quanTIseq
0	0.21400323185555	-0.21400323185555	quanTIseq
0	0	0	quanTIseq
0	0.16310555538249	-0.16310555538249	quanTIseq
0	0	0	quanTIseq
0	0.171085403395213	-0.171085403395213	quanTIseq
0	0	0	quanTIseq
0	0.113084376798685	-0.113084376798685	quanTIseq
0.999999999999318	0.319673938169581	0.680326061829737	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0.999999999999723	0.288371152958136	0.711628847041587	quanTIseq
0	0	0	quanTIseq
0	0.330267932516374	-0.330267932516374	quanTIseq
0	0	0	quanTIseq
0.999999999989768	0	0.999999999989768	quanTIseq
0	0.429444768609395	-0.429444768609395	quanTIseq
0	0	0	quanTIseq
0	0.480753638620169	-0.480753638620169	quanTIseq
0	0	0	quanTIseq
0	0.377470806405911	-0.377470806405911	quanTIseq
0	0.129609634318653	-0.129609634318653	quanTIseq
1	0.301941192700574	0.698058807299426	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.23114627583819	-0.23114627583819	quanTIseq
0	0.21942178204817	-0.21942178204817	quanTIseq
0	0.136313730761402	-0.136313730761402	quanTIseq
1	0.357257351100874	0.642742648899126	quanTIseq
0	0.212647607529496	-0.212647607529496	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.299674379388252	-0.299674379388252	quanTIseq
0	0	0	quanTIseq
1	0.237613689066035	0.762386310933965	quanTIseq
1	0.474943809923292	0.525056190076708	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.318639982524063	-0.318639982524063	quanTIseq
0	0.210104024856876	-0.210104024856876	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.305640849543198	-0.305640849543198	quanTIseq
0	0	0	quanTIseq
0	0.446085782166581	-0.446085782166581	quanTIseq
0	0.543709785848119	-0.543709785848119	quanTIseq
0	0.186248862899433	-0.186248862899433	quanTIseq
0	0.261841665517433	-0.261841665517433	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.373144796133136	-0.373144796133136	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.170709896554541	-0.170709896554541	quanTIseq
1	0.195955402765494	0.804044597234506	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.110075527044126	-0.110075527044126	quanTIseq
0	0	0	quanTIseq
0	0.169563214276518	-0.169563214276518	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.338023649338965	-0.338023649338965	quanTIseq
0	0.409912567333274	-0.409912567333274	quanTIseq
0	0.328026632866024	-0.328026632866024	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.144855009603753	-0.144855009603753	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.164082080207145	-0.164082080207145	quanTIseq
0	0.332351691444566	-0.332351691444566	quanTIseq
0	0.264823247775288	-0.264823247775288	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.314328586619798	-0.314328586619798	quanTIseq
0	0.212087264472907	-0.212087264472907	quanTIseq
0	0.26582859057733	-0.26582859057733	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.21429657795381	-0.21429657795381	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.379044855439752	-0.379044855439752	quanTIseq
0	0	0	quanTIseq
0	0.276836494535552	-0.276836494535552	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.272082195424011	-0.272082195424011	quanTIseq
0	0	0	quanTIseq
0	0.199192801661042	-0.199192801661042	quanTIseq
0	0	0	quanTIseq
1	0.654671482894407	0.345328517105593	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.484485726905114	-0.484485726905114	quanTIseq
0	0.357170171024253	-0.357170171024253	quanTIseq
0	0	0	quanTIseq
0	0.376007798068992	-0.376007798068992	quanTIseq
0	0.135619156576966	-0.135619156576966	quanTIseq
0.999999999999659	0.510507313764308	0.489492686235351	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.235700597859961	-0.235700597859961	quanTIseq
0.999999999998934	0.254636548855097	0.745363451143837	quanTIseq
0	0	0	quanTIseq
0	0.566977152472763	-0.566977152472763	quanTIseq
0	0.0782839405346977	-0.0782839405346977	quanTIseq
0	0.25269318385119	-0.25269318385119	quanTIseq
0	0	0	quanTIseq
0	0.491041185868431	-0.491041185868431	quanTIseq
0	0	0	quanTIseq
0	0.481075239660064	-0.481075239660064	quanTIseq
0	0	0	quanTIseq
0.999999999998181	0.219623551345151	0.78037644865303	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
1	0	1	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0.368346710939488	-0.368346710939488	quanTIseq
0	0	0	quanTIseq
1	0.310000022939304	0.689999977060696	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
1	0	1	quanTIseq
0	0.208723344939401	-0.208723344939401	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
0	0	0	quanTIseq
1	0.219579573670266	0.780420426329734	quanTIseq
0	0	0	quanTIseq
